Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_TAG",320x50,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_HP",320x50,0,0.0
20230428,Web,mapsofindia.com,/5535731/hindi-My-india-300-bottom-right,300x250,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_MH_HP",970x90,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR1_HP",160x600,0,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_Footer_D,728x90,317,0.84
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_728x90_GENERAL,728x90,1869,1.31
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_HP",1x1,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",300x600,146,1.8599999999999999
20230428,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_HP_Header,728x90,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",1x1,2,0.01
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",300x250,0,0.0
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_728x90_Footer_Sticky_D",728x90,1,0.0
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P1,300x250,154,0.04
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S5_P4,300x600,85,0.02
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",336x280,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",160x600,26,0.18
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_RP",300x100,0,0.0
20230428,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/728x90_All,728x90,0,0.0
20230428,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_728x90_AXT,728x90,0,0.0
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_320x100_Footer",320x50,24,0.01
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",320x50,7,0.05
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_RP",320x100,0,0.0
20230428,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_HP",300x250,3,0.01
20230428,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF1_300x250,336x280,1,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",336x280,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_160x600_AXT",160x600,89,0.75
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_160x600_RHS_RP",160x600,2903,14.03
20230428,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x600_INR",300x600,0,0.0
20230428,Web,playerswiki.com,/103512698/22868978639,900x90,0,0.0
20230428,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x600_axt",300x600,14,0.02
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_320x100_MH_M_WP",320x100,53,0.11
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_CP",1x1,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_MH_TAG",728x90,0,0.0
20230428,Web,glamourpath.com,"21804848220,22445109981/site/728x90",728x90,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",300x100,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",300x50,23,0.13
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",1x1,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_CP",300x50,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",300x250,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",120x600,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_HP",320x100,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_WP",300x250,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_728x90_Footer",728x90,384,1.03
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x90_Footer",728x90,4,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_CP",1x1,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP",300x600,0,0.0
20230428,Web,commandcooking.com,unknown,other,0,0.0
20230428,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_728x90_Footer_Sticky_D,728x90,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_HP",300x600,1,0.01
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",300x50,0,0.0
20230428,Web,mapsofworld.com,1152375/MOW-728-Admeld-1,728x90,1,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_HP",336x280,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",320x100,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_160x600_AXT",160x600,884,3.87
20230428,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_120x600_AXT",120x600,33,0.01
20230428,Web,mapsofindia.com,/5535731/AutoMOI_Box_ad,336x280,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR4_WP",160x600,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_RHS_WP",300x600,164,0.6000000000000001
20230428,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_M",336x280,10,0.03
20230428,Web,deccanherald.com,175265624/site/300x250,300x250,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR4_RP",300x50,0,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_GENERAL,336x280,154,0.01
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_728x90_Footer",728x90,1035,3.5
20230428,Web,glamourpath.com,175265624/ATD_Glamourpath/970x250_S2S_Intentt,300x250,0,0.0
20230428,Web,thenewsminute.com,28110228/ATD_newsm/ATD_728x90_Footer,728x90,634,0.13
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",300x250,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_HP",970x250,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",160x600,46,0.28
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_RP",728x90,18,0.19
20230428,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_General,300x250,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x100_M_MH_RP",320x50,1030,2.36
20230428,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_EOA,300x250,155,0.06
20230428,Web,mapsofindia.com,/5535731/AutoMOI_top_728*90,728x90,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_RHS_HP",160x600,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_WP",728x90,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",320x100,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_CP",300x600,2,0.0
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S5_P3,160x600,52,0.01
20230428,AMP,deccanherald.com,/1013527/dh_amp_display_mr_p1,300x250,9260,8.73
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_RP",300x250,2053,9.68
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_TAG",1x1,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_BMP_M_HP",300x250,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",300x50,6,0.01
20230428,Web,mapsofworld.com,1152375/Fr.mow-300x250-mobile-2,300x250,1,0.0
20230428,Web,www-thenewsminute-com.translate.goog,unknown,other,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_TAG",336x280,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",120x600,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",300x600,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",1x1,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_CP",970x90,0,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_LHS_Sticky_ANS,300x600,3,0.0
20230428,Web,mapsofindia.com,/5535731/hindi-My-india-300-bottom-left,300x250,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_CP",336x280,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR1_HP",300x250,1,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_MH_TAG",970x250,1,0.01
20230428,AMP,prajavani.net,/1013527/pv_amp_display_sp_mr_p5,300x250,0,0.0
20230428,Web,mapsofworld.com,1152375/MOW-Mobile-300x250-bottom,300x250,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_CP",1x1,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x90_BMP_RP",970x90,113,0.48
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_320x100_Footer",320x100,0,0.0
20230428,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_728x90_AXT",728x90,72,0.15
20230428,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_HP",336x280,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",120x600,0,0.0
20230428,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_300x250_inr1",300x250,0,0.0
20230428,Web,abnewswire.com,unknown,other,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",300x250,138,1.02
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",160x600,24,0.14
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_RP",300x250,54,0.5700000000000001
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_RP",320x50,15,0.1
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_SP_D",300x250,5,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_MH_CP",300x250,3,0.04
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_BMP_RP",300x50,21,0.07
20230428,Web,avsim.com,175265624/ATD_Avsim/300x600_S2S_Intentt,300x600,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",300x50,0,0.0
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_970x250_GENERAL,970x90,28,0.01
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR1_SS_m",336x280,40,0.02
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",320x50,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",300x600,0,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_LHS_Sticky_ANS,120x600,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_HP",300x250,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_HP",1x1,0,0.0
20230428,Web,bingj.com,unknown,other,0,0.0
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_HP_D",300x250,9,0.0
20230428,Web,mapsofindia.com,/5535731/ATD_MOI/ATD_1x1_GENERAL,1x1,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_INR3_RP",970x250,57,0.5700000000000001
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR1_SP_M",336x280,33,0.01
20230428,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF2_300x250,300x250,10,0.01
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_728x90_Footer",728x90,714,2.71
20230428,AMP,thehindu.com,/22390678/Hindu_AMP_Sticky,320x50,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_HP",320x100,0,0.0
20230428,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF5_300x250,336x280,0,0.0
20230428,AMP,thebetterindia.com,/22670944367/ATD_thebetterindia.com_AMP/ATD_300x250_INR1,300x250,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_CP",970x250,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_MH_TAG",970x90,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_CP",300x250,1,0.01
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_CP",300x100,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_JP",320x100,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_CP",160x600,0,0.0
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_TAG",728x90,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_HP",728x90,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_160x600_LHS_CP",160x600,4,0.01
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_CP",320x50,0,0.0
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Inread_HP_M",336x280,1,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_728x90_Footer",728x90,158,0.84
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_sidebar1,300x250,32,0.04
20230428,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_728x90_INR1_HP",728x90,1,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_RP",320x100,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_ATD_970x250_INR3_RP",970x250,5,0.04
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR1_HP",336x280,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_CP",300x250,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_336x280_AXT",336x280,10,0.06
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_RHS_WP",300x250,57,0.1
20230428,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF3_300x250,336x280,3,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",300x600,248,2.75
20230428,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF4_300x250,336x280,4,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_JP",300x250,138,0.62
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_320x100_AXT",320x100,1,0.0
20230428,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_300x250_BTF2_AMP,336x280,1161,0.16
20230428,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_320x100_AMP_FOOTER,300x100,201,0.04
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR3_RP",320x100,0,0.0
20230428,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR1_WP",336x280,42,0.06
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_AP_D",300x250,2,0.0
20230428,Web,mapsofworld.com,1152375/fr970x90,970x90,5,0.0
20230428,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_LHS_STICKY_D",160x600,145,0.16
20230428,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x600_INR2_AP",300x250,25,0.07
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_CP",336x280,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",300x250,0,0.0
20230428,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF3_300x250,250x250,0,0.0
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_TAG",336x280,0,0.0
20230428,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_970x250_GENERAL",728x90,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_HP",300x600,1,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_Mobile_HeaderSticky,300x50,22,0.02
20230428,Web,texashillcountry.com,"21804848220,22430105552/ATD_Texashillcountry/ATD_300x250_inr1",336x280,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_JP",336x280,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",160x600,0,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_WP",300x50,2,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_HP",300x250,1,0.0
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x600_sidebar2,300x600,57,0.03
20230428,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_HP",120x600,0,0.0
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x90_BMP_RP",970x90,86,0.53
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_RHS_HP",160x600,1,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR5_JP",1x1,0,0.0
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_SIDE",300x600,88,0.18
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_JP",120x600,0,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",336x280,16,0.28
20230428,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_BTF1_300x250,300x100,11,0.01
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",300x100,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",160x600,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_HP",320x100,0,0.0
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR1_HP",970x250,2,0.01
20230428,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x250_INR_AP_M",300x250,223,0.61
20230428,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_970x250_Top_AP",970x250,5,0.0
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR4_AP_D",336x280,1,0.0
20230428,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x100_AXT,320x100,52,0.01
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_RP",728x90,316,2.4
20230428,Web,casebriefs.com,135807292/Skyscraper,160x600,8,0.06
20230428,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF1_300x250,300x100,4,0.0
20230428,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",160x600,111,0.66
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_160x600_LHS_RP",160x600,805,4.27
20230428,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_320x50_Ftr_sticky_AMP,320x100,5368,0.68
20230428,AMP,thehindu.com,/22390678/Hindu_AMP_Middle02,336x280,0,0.0
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_320x50_GENERAL,320x100,19,0.01
20230428,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1_P4,300x250,368,0.52
20230428,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_INR1_M",300x250,1634,2.75
20230428,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_Header_USA,728x90,2,0.0
20230428,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_OOP",300x250,65,0.28
20230428,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",320x50,31,0.26
20230428,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_JP",300x250,1,0.01
20230428,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR4_RP",120x600,0,0.0
20230428,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_combo_INR1_HP_D",300x250,16,0.01
20230428,AMP,prajavani.net,/1013527/pv_amp_display_hp_mr_p1,300x250,0,0.0
20230428,Web,playerswiki.com,/103512698/22868887444,468x60,0,0.0
